ID,Major Category,Middle Category,Sub Category,Specification,Unit,Region,Date,Price,Detail Spec,Created At,Updated At
3469731,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-07-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469732,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-07-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469733,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-07-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469734,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-07-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469735,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-07-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3480179,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격500㎜, 외경508㎜, 두께19.5㎜, 중량28.577㎏/m",m,전국,2020-12-01,111280,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469736,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-07-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469737,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2023-08-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469738,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2023-08-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469739,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-08-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469740,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-08-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469741,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-08-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469742,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-08-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469743,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-08-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469744,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-08-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469745,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2023-09-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469746,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2023-09-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469747,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-09-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469748,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-09-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469749,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-09-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469750,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-09-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469751,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-09-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469752,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-09-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469753,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2023-10-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469754,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2023-10-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469755,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-10-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469756,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-10-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469757,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-10-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469758,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-10-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469759,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-10-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469760,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-10-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469761,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2023-11-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469762,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2023-11-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3480180,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격500㎜, 외경508㎜, 두께19.5㎜, 중량28.577㎏/m",m,전국,2021-01-01,111280,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469763,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-11-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469764,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-11-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469765,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-11-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469766,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-11-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469767,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-11-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469768,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-11-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469769,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2023-12-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469770,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2023-12-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469771,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2023-12-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469772,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2023-12-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469773,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2023-12-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469774,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2023-12-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469775,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2023-12-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469776,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2023-12-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469777,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2024-01-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469778,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2024-01-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469779,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2024-01-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469780,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2024-01-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469781,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2024-01-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469782,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2024-01-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469783,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2024-01-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469784,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2024-01-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469785,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2024-02-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469786,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2024-02-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469787,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2024-02-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469788,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2024-02-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469789,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2024-02-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3480181,급배수,배관재(Ⅱ),일반용폴리에틸렌파이프,"일반용PE하수관-무공관 -  규격500㎜, 외경508㎜, 두께19.5㎜, 중량28.577㎏/m",m,전국,2021-02-01,111280,가①격,2025-11-21T20:52:27.891346+00:00,2025-11-21T20:52:27.891346+00:00
3469790,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2024-02-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469791,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2024-02-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469792,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2024-02-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469793,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2024-03-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469794,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2024-03-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469795,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2024-03-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469796,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2024-03-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469797,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2024-03-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469798,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2024-03-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469799,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2024-03-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469800,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2024-03-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469801,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,서울,2024-04-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469802,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,인천,2024-04-01,52180,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469803,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,부산,2024-04-01,53740,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469804,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대구,2024-04-01,54780,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469805,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,대전,2024-04-01,55310,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469806,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,광주,2024-04-01,55830,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469807,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,강원,2024-04-01,51650,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
3469808,급배수,배관재(Ⅱ),경질염화비닐관(PVC파이프),"경질염화비닐관(일반용배수관)-VG1 (두꺼운 관) - VN SDR 17 호칭경100㎜, 외경114㎜, 두께6.7(최소)㎜, 중량13,636g/본",본,제주,2024-04-01,56870,,2025-11-21T20:52:18.045239+00:00,2025-11-21T20:52:18.045239+00:00
